EntrezA	EntrezB	num_dbs	dbs
3320	9020	1	dip
3320	4214	1	dip
3320	4215	1	dip
3320	6885	1	dip
3320	2908	1	dip
3320	134492	1	dip
3320	5048	1	dip
3320	5241	1	dip
3320	10728	1	dip
3320	79657	1	dip
3320	10273	1	dip
3320	29110	1	dip
3320	7157	1	dip
3039	51327	1	dip
3039	1727	1	dip
3039	3303	1	dip
3039	3304	1	dip
51327	3040	1	dip
3040	1727	1	dip
3040	3303	1	dip
3040	3304	1	dip
3836	57379	1	dip
57379	3839	1	dip
57379	3841	1	dip
57379	5566	1	dip
57379	5573	1	dip
3839	4790	1	dip
5566	60489	1	dip
5566	5573	1	dip
5566	5577	1	dip
5573	10565	1	dip
5573	10564	1	dip
5573	5139	1	dip
3801	4001	1	dip
3801	9342	1	dip
3801	7037	1	dip
3801	55610	1	dip
3801	738	1	dip
3801	6293	1	dip
3801	55275	1	dip
3801	51542	1	dip
4001	11337	1	dip
4001	4000	1	dip
4001	84823	1	dip
4001	84557	1	dip
4001	81631	1	dip
4001	440738	1	dip
4001	5591	1	dip
4001	9342	1	dip
4001	8878	1	dip
4001	7037	1	dip
4001	55610	1	dip
4001	738	1	dip
4001	6293	1	dip
4001	55275	1	dip
4001	51542	1	dip
9342	8473	1	dip
9342	55014	1	dip
9342	10228	1	dip
9342	7037	1	dip
9342	8673	1	dip
9342	55610	1	dip
9342	738	1	dip
9342	6293	1	dip
9342	55275	1	dip
9342	51542	1	dip
7037	567	1	dip
7037	2495	1	dip
7037	3077	1	dip
7037	55610	1	dip
7037	738	1	dip
7037	6293	1	dip
7037	55275	1	dip
7037	51542	1	dip
7037	7018	1	dip
55610	23673	1	dip
55610	8675	1	dip
55610	10228	1	dip
55610	9341	1	dip
55610	8674	1	dip
55610	738	1	dip
55610	6293	1	dip
55610	55275	1	dip
55610	51542	1	dip
55610	143187	1	dip
738	8677	1	dip
738	23673	1	dip
738	8675	1	dip
738	10228	1	dip
738	9341	1	dip
738	8674	1	dip
738	6293	1	dip
738	55275	1	dip
738	51542	1	dip
738	143187	1	dip
6293	23673	1	dip
6293	8675	1	dip
6293	10228	1	dip
6293	9341	1	dip
6293	8674	1	dip
6293	55275	1	dip
6293	51542	1	dip
6293	143187	1	dip
55275	23673	1	dip
55275	8675	1	dip
55275	10228	1	dip
55275	9341	1	dip
55275	8674	1	dip
55275	51542	1	dip
55275	143187	1	dip
5610	9447	1	dip
5610	1965	1	dip
5610	58484	1	dip
5610	22861	1	dip
5610	114548	1	dip
5610	8575	1	dip
9447	29108	1	dip
29108	23586	1	dip
29108	114548	1	dip
2058	7965	1	dip
2058	1020	1	dip
2058	8851	1	dip
2058	3735	1	dip
2058	10492	1	dip
7965	3735	1	dip
7965	7157	1	dip
3735	3921	1	dip
3735	10492	1	dip
7157	10533	1	dip
7157	581	1	dip
7157	598	1	dip
7157	8553	1	dip
7157	675	1	dip
7157	29117	1	dip
7157	8945	1	dip
7157	57805	1	dip
7157	983	1	dip
7157	1029	1	dip
7157	11052	1	dip
7157	1387	1	dip
7157	1616	1	dip
7157	10521	1	dip
7157	1655	1	dip
7157	54487	1	dip
7157	29102	1	dip
7157	2033	1	dip
7157	2114	1	dip
7157	8841	1	dip
7157	3146	1	dip
7157	3181	1	dip
7157	3428	1	dip
7157	3551	1	dip
7157	51447	1	dip
7157	83737	1	dip
7157	23210	1	dip
7157	51631	1	dip
7157	266740	1	dip
7157	4101	1	dip
7157	4193	1	dip
7157	4194	1	dip
7157	5469	1	dip
7157	8996	1	dip
7157	1728	1	dip
7157	8650	1	dip
7157	142	1	dip
7157	10848	1	dip
7157	3516	1	dip
7157	25898	1	dip
7157	55159	1	dip
7157	6117	1	dip
7157	50484	1	dip
7157	6241	1	dip
7157	80854	1	dip
7157	23411	1	dip
7157	56950	1	dip
7157	6659	1	dip
7157	6667	1	dip
7157	7341	1	dip
7157	6613	1	dip
7157	50511	1	dip
7157	6878	1	dip
7157	6880	1	dip
7157	7068	1	dip
7157	7159	1	dip
7157	8626	1	dip
7157	7178	1	dip
7157	8805	1	dip
7157	7319	1	dip
7157	7329	1	dip
7157	7337	1	dip
3326	9049	1	dip
3326	367	1	dip
3326	11140	1	dip
3326	1019	1	dip
3326	2288	1	dip
3326	2289	1	dip
3326	5536	1	dip
3326	10728	1	dip
3326	79657	1	dip
3326	10963	1	dip
9049	10963	1	dip
10963	1080	1	dip
10963	2288	1	dip
10963	2289	1	dip
5576	11214	1	dip
5576	9495	1	dip
5576	4133	1	dip
5576	5530	1	dip
5576	5534	1	dip
5530	9495	1	dip
5530	4772	1	dip
5530	4773	1	dip
5530	5478	1	dip
5530	5534	1	dip
9495	5534	1	dip
9495	5578	1	dip
10270	2186	1	dip
10270	124944	1	dip
10270	30827	1	dip
10270	3054	1	dip
10270	10042	1	dip
10270	4297	1	dip
10270	23314	1	dip
10270	6594	1	dip
10270	8467	1	dip
10270	58499	1	dip
2186	124944	1	dip
2186	30827	1	dip
2186	3054	1	dip
2186	10042	1	dip
2186	23314	1	dip
2186	6594	1	dip
2186	8467	1	dip
2186	58499	1	dip
124944	30827	1	dip
124944	3054	1	dip
124944	10042	1	dip
124944	23314	1	dip
124944	6594	1	dip
124944	8467	1	dip
124944	58499	1	dip
30827	3054	1	dip
30827	10042	1	dip
30827	23314	1	dip
30827	6594	1	dip
30827	8467	1	dip
30827	58499	1	dip
3054	1869	1	dip
3054	2274	1	dip
3054	2275	1	dip
3054	10042	1	dip
3054	3185	1	dip
3054	8570	1	dip
3054	4131	1	dip
3054	4221	1	dip
3054	23133	1	dip
3054	11168	1	dip
3054	84074	1	dip
3054	23314	1	dip
3054	9739	1	dip
3054	6594	1	dip
3054	8467	1	dip
3054	79084	1	dip
3054	58499	1	dip
10042	23314	1	dip
10042	6594	1	dip
10042	8467	1	dip
10042	58499	1	dip
4297	367	1	dip
4297	171023	1	dip
4297	9575	1	dip
4297	2078	1	dip
4297	3169	1	dip
4297	8085	1	dip
4297	4221	1	dip
4297	11168	1	dip
4297	23411	1	dip
4297	6502	1	dip
5970	26993	1	dip
5970	1147	1	dip
5970	1397	1	dip
5970	1495	1	dip
5970	2353	1	dip
5970	3308	1	dip
5970	10788	1	dip
5970	3725	1	dip
5970	22992	1	dip
5970	1326	1	dip
5970	4221	1	dip
5970	4790	1	dip
5970	4791	1	dip
5970	4792	1	dip
5970	4793	1	dip
5970	4794	1	dip
5970	3164	1	dip
5970	64324	1	dip
5970	51588	1	dip
5970	5321	1	dip
5970	80854	1	dip
5970	79155	1	dip
5970	5966	1	dip
23314	6594	1	dip
23314	8467	1	dip
23314	58499	1	dip
6594	8467	1	dip
6594	58499	1	dip
8467	58499	1	dip
10142	54535	1	dip
10142	55755	1	dip
10142	22995	1	dip
10142	9859	1	dip
10142	55722	1	dip
10142	3784	1	dip
10142	5108	1	dip
10142	5116	1	dip
10142	10615	1	dip
54535	55755	1	dip
54535	22994	1	dip
54535	22995	1	dip
54535	9859	1	dip
54535	11190	1	dip
54535	55722	1	dip
54535	9696	1	dip
54535	5108	1	dip
54535	5116	1	dip
54535	10615	1	dip
54535	284403	1	dip
55755	8945	1	dip
55755	22994	1	dip
55755	22995	1	dip
55755	9859	1	dip
55755	11190	1	dip
55755	80254	1	dip
55755	23177	1	dip
55755	55722	1	dip
55755	9696	1	dip
55755	8454	1	dip
55755	23291	1	dip
55755	9851	1	dip
55755	9493	1	dip
55755	79705	1	dip
55755	5108	1	dip
55755	5116	1	dip
55755	6500	1	dip
55755	10615	1	dip
55755	7283	1	dip
55755	284403	1	dip
22995	55835	1	dip
22995	22994	1	dip
22995	9662	1	dip
22995	9859	1	dip
22995	11190	1	dip
22995	80254	1	dip
22995	55722	1	dip
22995	9696	1	dip
22995	9851	1	dip
22995	9493	1	dip
22995	5108	1	dip
22995	5116	1	dip
22995	10733	1	dip
22995	10615	1	dip
22995	7283	1	dip
22995	284403	1	dip
9859	80254	1	dip
9859	55722	1	dip
9859	23122	1	dip
9859	7813	1	dip
9859	9851	1	dip
9859	23095	1	dip
9859	10749	1	dip
9859	9493	1	dip
9859	4627	1	dip
9859	4641	1	dip
9859	9688	1	dip
9859	5108	1	dip
9859	5116	1	dip
9859	90102	1	dip
9859	5903	1	dip
9859	5905	1	dip
9859	10615	1	dip
9859	7283	1	dip
9859	284403	1	dip
55722	64770	1	dip
55722	22994	1	dip
55722	9851	1	dip
55722	5108	1	dip
55722	5116	1	dip
55722	10464	1	dip
55722	10615	1	dip
3784	7189	1	dip
5108	64770	1	dip
5108	22994	1	dip
5108	80254	1	dip
5108	79443	1	dip
5108	11345	1	dip
5108	11337	1	dip
5108	9817	1	dip
5108	9851	1	dip
5108	4131	1	dip
5108	81631	1	dip
5108	8481	1	dip
5108	5116	1	dip
5108	10464	1	dip
5108	10615	1	dip
5108	8878	1	dip
5116	23177	1	dip
5116	8454	1	dip
5116	23291	1	dip
5116	6500	1	dip
5116	10615	1	dip
10615	6790	1	dip
10615	64770	1	dip
10615	1052	1	dip
10615	22994	1	dip
10615	2177	1	dip
10615	79711	1	dip
10615	9851	1	dip
10615	10464	1	dip
10615	7726	1	dip
10615	51366	1	dip
207	10189	1	dip
207	8678	1	dip
207	890	1	dip
207	1786	1	dip
207	2308	1	dip
207	2932	1	dip
207	3708	1	dip
207	8570	1	dip
207	79109	1	dip
207	4137	1	dip
207	4193	1	dip
207	2475	1	dip
207	4084	1	dip
207	23035	1	dip
207	5585	1	dip
207	5515	1	dip
207	10273	1	dip
207	117145	1	dip
8678	55626	1	dip
8678	22863	1	dip
8678	596	1	dip
8678	1601	1	dip
8678	152007	1	dip
8678	51594	1	dip
8678	5289	1	dip
8678	5294	1	dip
8678	30849	1	dip
8678	60561	1	dip
8678	51100	1	dip
8678	53407	1	dip
8678	8626	1	dip
8678	7405	1	dip
8678	7431	1	dip
8678	9183	1	dip
890	208	1	dip
890	10000	1	dip
890	9738	1	dip
890	983	1	dip
890	1017	1	dip
890	1026	1	dip
890	1027	1	dip
890	5111	1	dip
1786	80854	1	dip
2308	23411	1	dip
2308	6789	1	dip
2932	8312	1	dip
2932	581	1	dip
2932	153090	1	dip
2932	22873	1	dip
2932	3725	1	dip
2932	4609	1	dip
2932	5481	1	dip
3708	596	1	dip
3708	200186	1	dip
3708	8654	1	dip
3708	5592	1	dip
8570	54487	1	dip
8570	29102	1	dip
8570	3185	1	dip
8570	4131	1	dip
8570	4221	1	dip
8570	11168	1	dip
8570	84074	1	dip
8570	79084	1	dip
8570	57510	1	dip
4137	2288	1	dip
4137	5654	1	dip
4137	8878	1	dip
4137	10273	1	dip
4193	367	1	dip
4193	1029	1	dip
4193	1616	1	dip
4193	2033	1	dip
4193	4194	1	dip
4193	8650	1	dip
4193	5930	1	dip
4193	55159	1	dip
4193	50484	1	dip
4193	7161	1	dip
4193	7319	1	dip
2475	9776	1	dip
2475	598	1	dip
2475	26268	1	dip
2475	2280	1	dip
2475	2976	1	dip
2475	9328	1	dip
2475	3064	1	dip
2475	84232	1	dip
2475	5599	1	dip
2475	64223	1	dip
2475	6009	1	dip
2475	253260	1	dip
2475	57521	1	dip
2475	9894	1	dip
2475	9675	1	dip
2475	8408	1	dip
2475	7416	1	dip
4084	6195	1	dip
4084	6198	1	dip
23035	117145	1	dip
5585	367	1	dip
5585	5579	1	dip
5515	55626	1	dip
5515	23468	1	dip
5515	1072	1	dip
5515	30811	1	dip
5515	85407	1	dip
5515	5518	1	dip
5515	5520	1	dip
5515	5523	1	dip
5515	5527	1	dip
5515	151648	1	dip
5515	85369	1	dip
5515	57464	1	dip
10273	3312	1	dip
213	2217	1	dip
2217	567	1	dip
214	923	1	dip
238	5764	1	dip
246	5037	1	dip
246	5894	1	dip
5037	5894	1	dip
5894	369	1	dip
5894	673	1	dip
5894	993	1	dip
5894	994	1	dip
5894	2783	1	dip
5894	3265	1	dip
5894	3845	1	dip
5894	8844	1	dip
5894	5604	1	dip
5894	22808	1	dip
5894	4893	1	dip
5894	152559	1	dip
5894	5900	1	dip
5894	6788	1	dip
240	23406	1	dip
9776	55626	1	dip
9776	60673	1	dip
9776	11337	1	dip
9776	84557	1	dip
9776	81631	1	dip
9776	440738	1	dip
9776	9821	1	dip
9776	8408	1	dip
55626	4609	1	dip
55626	5518	1	dip
55626	57521	1	dip
55626	7189	1	dip
55626	8408	1	dip
4609	990	1	dip
4609	55536	1	dip
4609	57634	1	dip
4609	2648	1	dip
4609	9314	1	dip
4609	4149	1	dip
4609	53615	1	dip
4609	23077	1	dip
4609	4869	1	dip
4609	5204	1	dip
4609	5300	1	dip
4609	5460	1	dip
4609	10856	1	dip
4609	23450	1	dip
4609	6657	1	dip
4609	8464	1	dip
4609	6871	1	dip
4609	6883	1	dip
4609	6880	1	dip
4609	9320	1	dip
4609	8295	1	dip
4609	7528	1	dip
5518	8874	1	dip
5518	9212	1	dip
5518	30811	1	dip
5518	85407	1	dip
5518	23636	1	dip
5518	5520	1	dip
5518	5523	1	dip
5518	5527	1	dip
5518	57522	1	dip
57521	26268	1	dip
57521	2976	1	dip
57521	3297	1	dip
57521	55004	1	dip
57521	28956	1	dip
57521	5599	1	dip
57521	64223	1	dip
57521	253260	1	dip
57521	10325	1	dip
57521	64121	1	dip
57521	153129	1	dip
57521	9894	1	dip
57521	9675	1	dip
57521	8408	1	dip
7189	23586	1	dip
7189	3551	1	dip
7189	3553	1	dip
7189	3556	1	dip
7189	6885	1	dip
7189	57506	1	dip
7189	5693	1	dip
7189	5700	1	dip
7189	5701	1	dip
7189	5702	1	dip
7189	5718	1	dip
7189	5719	1	dip
7189	5707	1	dip
7189	5709	1	dip
7189	9861	1	dip
7189	5713	1	dip
7189	8878	1	dip
7189	23118	1	dip
7189	92610	1	dip
7189	340061	1	dip
7189	23043	1	dip
7189	7187	1	dip
7189	7334	1	dip
7189	8408	1	dip
8408	60673	1	dip
8408	3064	1	dip
8408	84557	1	dip
8408	81631	1	dip
8408	440738	1	dip
8408	4914	1	dip
8408	5562	1	dip
8408	5564	1	dip
8408	5571	1	dip
8408	9821	1	dip
8408	8878	1	dip
267	915	1	dip
267	9709	1	dip
267	7327	1	dip
267	7415	1	dip
7415	8453	1	dip
7415	8452	1	dip
7415	8451	1	dip
7415	11124	1	dip
7415	23197	1	dip
7415	26013	1	dip
7415	55666	1	dip
7415	55968	1	dip
7415	5660	1	dip
7415	10277	1	dip
7415	26043	1	dip
7415	7353	1	dip
154796	154810	1	dip
154796	51421	1	dip
154796	317762	1	dip
154796	9113	1	dip
154796	26524	1	dip
154796	5499	1	dip
154796	5562	1	dip
154796	5571	1	dip
154796	5784	1	dip
154796	7003	1	dip
154796	8463	1	dip
154796	7005	1	dip
154796	7159	1	dip
154796	23558	1	dip
154796	10413	1	dip
154796	7531	1	dip
154810	51421	1	dip
154810	317762	1	dip
154810	9113	1	dip
154810	26524	1	dip
154810	5499	1	dip
154810	5562	1	dip
154810	5571	1	dip
154810	5784	1	dip
154810	7003	1	dip
154810	8463	1	dip
154810	7005	1	dip
154810	7159	1	dip
154810	23558	1	dip
154810	10413	1	dip
154810	7531	1	dip
51421	317762	1	dip
51421	9113	1	dip
51421	26524	1	dip
51421	5499	1	dip
51421	5562	1	dip
51421	5571	1	dip
51421	5784	1	dip
51421	7003	1	dip
51421	8463	1	dip
51421	7005	1	dip
51421	7159	1	dip
51421	23558	1	dip
51421	10413	1	dip
51421	7531	1	dip
317762	9113	1	dip
317762	26524	1	dip
317762	5499	1	dip
317762	5562	1	dip
317762	5571	1	dip
317762	5784	1	dip
317762	7003	1	dip
317762	8463	1	dip
317762	7005	1	dip
317762	7159	1	dip
317762	23558	1	dip
317762	10413	1	dip
317762	7531	1	dip
9113	983	1	dip
9113	1017	1	dip
9113	26524	1	dip
9113	4139	1	dip
9113	4485	1	dip
9113	5499	1	dip
9113	5562	1	dip
9113	5571	1	dip
9113	5784	1	dip
9113	23513	1	dip
9113	6478	1	dip
9113	6794	1	dip
9113	7003	1	dip
9113	8463	1	dip
9113	7005	1	dip
9113	7159	1	dip
9113	23558	1	dip
9113	10413	1	dip
9113	7531	1	dip
26524	55753	1	dip
26524	4967	1	dip
26524	5499	1	dip
26524	5562	1	dip
26524	5571	1	dip
26524	5784	1	dip
26524	57630	1	dip
26524	344558	1	dip
26524	6478	1	dip
26524	7003	1	dip
26524	8463	1	dip
26524	7005	1	dip
26524	7159	1	dip
26524	23558	1	dip
26524	10413	1	dip
26524	7531	1	dip
5499	988	1	dip
5499	2890	1	dip
5499	5504	1	dip
5499	5510	1	dip
5499	5511	1	dip
5499	5527	1	dip
5499	5562	1	dip
5499	5571	1	dip
5499	5784	1	dip
5499	23451	1	dip
5499	7003	1	dip
5499	8463	1	dip
5499	7005	1	dip
5499	7159	1	dip
5499	23558	1	dip
5499	10413	1	dip
5499	7531	1	dip
5562	10398	1	dip
5562	5564	1	dip
5562	5571	1	dip
5562	5784	1	dip
5562	7003	1	dip
5562	8463	1	dip
5562	7005	1	dip
5562	7159	1	dip
5562	23558	1	dip
5562	10413	1	dip
5562	7531	1	dip
5571	201163	1	dip
5571	96459	1	dip
5571	5564	1	dip
5571	5784	1	dip
5571	7003	1	dip
5571	8463	1	dip
5571	7005	1	dip
5571	7159	1	dip
5571	23558	1	dip
5571	10413	1	dip
5571	7531	1	dip
5784	7003	1	dip
5784	8463	1	dip
5784	7005	1	dip
5784	7159	1	dip
5784	23558	1	dip
5784	10413	1	dip
5784	7531	1	dip
7003	8061	1	dip
7003	3727	1	dip
7003	3725	1	dip
7003	8463	1	dip
7003	7005	1	dip
7003	7159	1	dip
7003	23558	1	dip
7003	10413	1	dip
7003	7531	1	dip
8463	7005	1	dip
8463	7159	1	dip
8463	23558	1	dip
8463	10413	1	dip
8463	7531	1	dip
7005	7159	1	dip
7005	23558	1	dip
7005	10413	1	dip
7005	7531	1	dip
7159	598	1	dip
7159	100529063	1	dip
7159	599	1	dip
7159	596	1	dip
7159	999	1	dip
7159	56288	1	dip
7159	8626	1	dip
7159	7161	1	dip
7159	23558	1	dip
7159	10413	1	dip
7159	7531	1	dip
23558	10413	1	dip
23558	7531	1	dip
10413	3091	1	dip
10413	9314	1	dip
10413	5639	1	dip
10413	860	1	dip
10413	4092	1	dip
10413	7004	1	dip
10413	7531	1	dip
7531	993	1	dip
7531	994	1	dip
7531	4215	1	dip
10393	51529	1	dip
10393	25847	1	dip
10393	25906	1	dip
10393	119504	1	dip
10393	29882	1	dip
10393	29945	1	dip
10393	51433	1	dip
10393	51434	1	dip
10393	8881	1	dip
10393	991	1	dip
10393	8697	1	dip
10393	246184	1	dip
10393	996	1	dip
10393	26271	1	dip
10393	51343	1	dip
10393	64682	1	dip
51529	25847	1	dip
51529	25906	1	dip
51529	119504	1	dip
51529	29882	1	dip
51529	29945	1	dip
51529	51433	1	dip
51529	51434	1	dip
51529	8881	1	dip
51529	991	1	dip
51529	8697	1	dip
51529	246184	1	dip
51529	996	1	dip
51529	26271	1	dip
51529	51343	1	dip
51529	64682	1	dip
25847	25906	1	dip
25847	119504	1	dip
25847	29882	1	dip
25847	29945	1	dip
25847	51433	1	dip
25847	51434	1	dip
25847	8881	1	dip
25847	8697	1	dip
25847	246184	1	dip
25847	996	1	dip
25847	26271	1	dip
25847	51343	1	dip
25847	64682	1	dip
25906	119504	1	dip
25906	29882	1	dip
25906	29945	1	dip
25906	51433	1	dip
25906	51434	1	dip
25906	8881	1	dip
25906	991	1	dip
25906	8697	1	dip
25906	246184	1	dip
25906	996	1	dip
25906	26271	1	dip
25906	51343	1	dip
25906	64682	1	dip
119504	29882	1	dip
119504	29945	1	dip
119504	51433	1	dip
119504	51434	1	dip
119504	8881	1	dip
119504	991	1	dip
119504	8697	1	dip
119504	246184	1	dip
119504	996	1	dip
119504	26271	1	dip
119504	51343	1	dip
119504	64682	1	dip
29882	64682	1	dip
29882	29945	1	dip
29882	51433	1	dip
29882	51434	1	dip
29882	8881	1	dip
29882	991	1	dip
29882	8697	1	dip
29882	246184	1	dip
29882	996	1	dip
29882	26271	1	dip
29882	51343	1	dip
29882	51053	1	dip
29882	4085	1	dip
29882	27338	1	dip
29945	64682	1	dip
29945	51433	1	dip
29945	51434	1	dip
29945	701	1	dip
29945	8881	1	dip
29945	991	1	dip
29945	8697	1	dip
29945	246184	1	dip
29945	996	1	dip
29945	26271	1	dip
29945	51343	1	dip
29945	4085	1	dip
51433	64682	1	dip
51433	51434	1	dip
51433	8881	1	dip
51433	991	1	dip
51433	8697	1	dip
51433	246184	1	dip
51433	996	1	dip
51433	26271	1	dip
51433	51343	1	dip
51434	64682	1	dip
51434	8881	1	dip
51434	991	1	dip
51434	8697	1	dip
51434	246184	1	dip
51434	996	1	dip
51434	26271	1	dip
51434	51343	1	dip
8881	64682	1	dip
8881	991	1	dip
8881	8697	1	dip
8881	246184	1	dip
8881	996	1	dip
8881	113130	1	dip
8881	26271	1	dip
8881	51343	1	dip
8881	9232	1	dip
991	64682	1	dip
991	701	1	dip
991	9184	1	dip
991	8697	1	dip
991	246184	1	dip
991	996	1	dip
991	57082	1	dip
991	8379	1	dip
991	4085	1	dip
8697	64682	1	dip
8697	246184	1	dip
8697	996	1	dip
8697	26271	1	dip
8697	51343	1	dip
8697	51053	1	dip
8697	27338	1	dip
246184	64682	1	dip
246184	996	1	dip
246184	26271	1	dip
246184	51343	1	dip
996	64682	1	dip
996	701	1	dip
996	595	1	dip
996	113130	1	dip
996	26271	1	dip
996	51343	1	dip
996	51053	1	dip
996	4085	1	dip
996	9232	1	dip
26271	64682	1	dip
26271	51343	1	dip
26271	51053	1	dip
26271	27338	1	dip
51343	64682	1	dip
51343	113130	1	dip
51343	51053	1	dip
51343	9232	1	dip
51343	27338	1	dip
51053	81620	1	dip
4085	701	1	dip
4085	9184	1	dip
4085	1062	1	dip
4085	57082	1	dip
4085	8379	1	dip
701	162	1	dip
701	163	1	dip
701	8546	1	dip
701	10717	1	dip
701	9184	1	dip
701	57082	1	dip
701	9587	1	dip
285	7010	1	dip
10288	23452	1	dip
10288	253935	1	dip
10288	567	1	dip
10288	3107	1	dip
10288	3135	1	dip
288	8546	1	dip
288	6331	1	dip
8546	699	1	dip
8546	11127	1	dip
6331	2257	1	dip
6331	2258	1	dip
6331	6640	1	dip
9139	51479	1	dip
9139	863	1	dip
9139	57805	1	dip
9139	55704	1	dip
9139	10916	1	dip
9139	4149	1	dip
9139	63978	1	dip
9139	5591	1	dip
9139	6045	1	dip
9139	6774	1	dip
9139	57621	1	dip
51479	863	1	dip
51479	57805	1	dip
51479	55704	1	dip
51479	10916	1	dip
51479	4149	1	dip
51479	63978	1	dip
51479	5591	1	dip
51479	5868	1	dip
51479	6045	1	dip
51479	6774	1	dip
51479	57621	1	dip
863	64919	1	dip
863	57805	1	dip
863	55704	1	dip
863	1107	1	dip
863	1108	1	dip
863	8861	1	dip
863	4066	1	dip
863	10916	1	dip
863	4149	1	dip
863	63978	1	dip
863	5591	1	dip
863	23186	1	dip
863	6045	1	dip
863	861	1	dip
863	23635	1	dip
863	23648	1	dip
863	6774	1	dip
863	6886	1	dip
863	6938	1	dip
863	6929	1	dip
863	57621	1	dip
57805	55704	1	dip
57805	1107	1	dip
57805	10916	1	dip
57805	79050	1	dip
57805	63978	1	dip
57805	5591	1	dip
57805	6045	1	dip
57805	9092	1	dip
57805	23411	1	dip
57805	6774	1	dip
57805	10155	1	dip
57805	57621	1	dip
55704	10916	1	dip
55704	4149	1	dip
55704	63978	1	dip
55704	5591	1	dip
55704	6045	1	dip
55704	6774	1	dip
55704	57621	1	dip
10916	63978	1	dip
10916	5591	1	dip
10916	6045	1	dip
10916	6774	1	dip
10916	57621	1	dip
4149	11335	1	dip
4149	1876	1	dip
4149	10919	1	dip
4149	2648	1	dip
4149	10524	1	dip
4149	8242	1	dip
4149	26013	1	dip
4149	23269	1	dip
4149	4601	1	dip
4149	4613	1	dip
4149	9611	1	dip
4149	63978	1	dip
4149	5978	1	dip
4149	6015	1	dip
4149	6045	1	dip
4149	6667	1	dip
4149	8464	1	dip
4149	27097	1	dip
4149	6880	1	dip
4149	7027	1	dip
4149	8295	1	dip
4149	57621	1	dip
63978	5591	1	dip
63978	6045	1	dip
63978	6774	1	dip
63978	57621	1	dip
5591	1058	1	dip
5591	10036	1	dip
5591	8208	1	dip
5591	9557	1	dip
5591	10521	1	dip
5591	1654	1	dip
5591	1655	1	dip
5591	1832	1	dip
5591	1973	1	dip
5591	8520	1	dip
5591	8924	1	dip
5591	8350	1	dip
5591	8358	1	dip
5591	8352	1	dip
5591	8351	1	dip
5591	8353	1	dip
5591	8968	1	dip
5591	8355	1	dip
5591	8357	1	dip
5591	8354	1	dip
5591	8356	1	dip
5591	55355	1	dip
5591	3192	1	dip
5591	4000	1	dip
5591	84823	1	dip
5591	4008	1	dip
5591	4678	1	dip
5591	4869	1	dip
5591	23165	1	dip
5591	142	1	dip
5591	10848	1	dip
5591	6045	1	dip
5591	6117	1	dip
5591	6118	1	dip
5591	6184	1	dip
5591	8607	1	dip
5591	10856	1	dip
5591	6426	1	dip
5591	6774	1	dip
5591	7507	1	dip
5591	7520	1	dip
5591	2547	1	dip
5591	57621	1	dip
6045	1822	1	dip
6045	26053	1	dip
6045	648	1	dip
6045	84733	1	dip
6045	11335	1	dip
6045	8535	1	dip
6045	23466	1	dip
6045	23492	1	dip
6045	57332	1	dip
6045	1457	1	dip
6045	1459	1	dip
6045	1460	1	dip
6045	10238	1	dip
6045	27000	1	dip
6045	1876	1	dip
6045	10919	1	dip
6045	1994	1	dip
6045	2033	1	dip
6045	64319	1	dip
6045	8969	1	dip
6045	8329	1	dip
6045	8330	1	dip
6045	8332	1	dip
6045	8336	1	dip
6045	8347	1	dip
6045	8344	1	dip
6045	8343	1	dip
6045	8339	1	dip
6045	8346	1	dip
6045	3303	1	dip
6045	3304	1	dip
6045	3309	1	dip
6045	10642	1	dip
6045	8242	1	dip
6045	26013	1	dip
6045	23269	1	dip
6045	4343	1	dip
6045	9611	1	dip
6045	4824	1	dip
6045	2908	1	dip
6045	7703	1	dip
6045	10336	1	dip
6045	84333	1	dip
6045	84108	1	dip
6045	1912	1	dip
6045	93035	1	dip
6045	5431	1	dip
6045	10432	1	dip
6045	473	1	dip
6045	5978	1	dip
6045	6015	1	dip
6045	23429	1	dip
6045	205564	1	dip
6045	6774	1	dip
6045	7027	1	dip
6045	7090	1	dip
6045	7150	1	dip
6045	10138	1	dip
6045	57621	1	dip
6045	57507	1	dip
6045	23060	1	dip
6045	79027	1	dip
6774	7203	1	dip
6774	7001	1	dip
6774	11122	1	dip
6774	80854	1	dip
6774	6717	1	dip
6774	6850	1	dip
6774	7295	1	dip
6774	57621	1	dip
8417	84079	1	dip
8417	9685	1	dip
8417	9482	1	dip
8417	8673	1	dip
84079	9482	1	dip
9482	9685	1	dip
9482	8673	1	dip
4794	23243	1	dip
4794	1147	1	dip
4794	8454	1	dip
4794	23291	1	dip
4794	4790	1	dip
4794	4791	1	dip
4794	5537	1	dip
4794	22870	1	dip
4794	9701	1	dip
4794	5966	1	dip
4794	6500	1	dip
54851	55662	1	dip
55662	1032	1	dip
55662	2033	1	dip
55662	10116	1	dip
55662	2553	1	dip
55662	3091	1	dip
55662	3611	1	dip
55662	136319	1	dip
55662	4790	1	dip
55662	4792	1	dip
55662	4659	1	dip
55662	5716	1	dip
55662	8658	1	dip
55662	55075	1	dip
3356	56899	1	dip
3356	1268	1	dip
3356	8665	1	dip
3356	2752	1	dip
3356	2912	1	dip
3356	4130	1	dip
3356	10573	1	dip
3356	4716	1	dip
3356	4832	1	dip
3356	4916	1	dip
3356	5445	1	dip
3356	5536	1	dip
3356	6197	1	dip
162	699	1	dip
699	163	1	dip
699	10717	1	dip
699	57082	1	dip
